D210,relu,D10,-0.191519,D11,-0.00814702,D12,0.00167218,D13,0.0499388,D14,0.0985681,D15,-0.00166379,D16,0.0798136,D17,0.0764747,D18,-0.00107241,D19,-5.47943,D110,-0.00734051,D111,-5.17486,D112,2.28703,D113,5.42544,D114,0.0376647,D115,0.00231004,D116,-0.128181,D117,0.0556914,D118,-0.281403,D119,-0.217895,D120,-0.0450465,D121,0.392154,D122,0.290975,D123,-0.0276845,D124,-0.13113,D125,0.00660766,D126,0.354657,D127,-0.0244417,D128,-0.106774,D129,-0.0534302,D130,0.0212169,D131,-0.0257453,B1,-0.649091
D211,relu,D10,0.69868,D11,0.101512,D12,0.0619223,D13,0.127447,D14,-0.161981,D15,-0.161315,D16,0.198086,D17,0.00451084,D18,0.00986387,D19,-0.108915,D110,-0.281335,D111,-0.111831,D112,-0.523714,D113,-0.480377,D114,-1.2367,D115,-0.17698,D116,-0.55341,D117,0.117314,D118,1.85927,D119,-0.158652,D120,-0.19205,D121,1.08698,D122,-0.592807,D123,-0.0967016,D124,-0.0662333,D125,-0.263004,D126,0.0299842,D127,0.0474454,D128,-0.0839357,D129,0.715853,D130,0.0950499,D131,0.107113,B1,-1.53013
D212,relu,D10,-0.0814638,D11,-1.11628,D12,-0.76402,D13,-2.484,D14,0.244536,D15,0.588197,D16,-0.352521,D17,-2.92833,D18,-1.50788,D19,0.141843,D110,0.117967,D111,-0.27803,D112,0.756555,D113,0.0101438,D114,0.83324,D115,-0.11496,D116,1.77103,D117,-0.816158,D118,2.378,D119,0.726627,D120,0.0608892,D121,-0.0942569,D122,-0.0868446,D123,-0.12119,D124,-0.27552,D125,0.997255,D126,-0.542573,D127,-1.34707,D128,-0.0988204,D129,-3.17571,D130,-7.43384,D131,0.708767,B1,0.14172
D213,relu,D10,0.803833,D11,0.0597438,D12,-0.0129726,D13,0.20782,D14,0.263722,D15,0.0282094,D16,0.0501291,D17,0.0143065,D18,0.0100408,D19,-0.0597591,D110,-0.461588,D111,-0.301193,D112,0.0829711,D113,-0.00193428,D114,-0.526197,D115,-0.0074359,D116,-0.13298,D117,0.00751507,D118,-0.174502,D119,-0.0556431,D120,-0.162921,D121,0.00518636,D122,6.93139,D123,-0.0468159,D124,-0.264621,D125,-0.0594862,D126,-0.0220481,D127,0.702353,D128,-6.06473,D129,-0.0764113,D130,-0.0483408,D131,-0.136571,B1,-0.718838
D214,relu,D10,0.00714565,D11,-1.67391,D12,0.00653669,D13,-0.0223232,D14,-0.302561,D15,-0.00557789,D16,0.00133109,D17,-0.00292916,D18,-0.170376,D19,2.13128,D110,0.00224441,D111,0.017259,D112,-0.00135716,D113,0.0167314,D114,0.943523,D115,0.00966054,D116,0.0145804,D117,-0.00887448,D118,-0.233075,D119,-0.0112091,D120,-0.0762208,D121,0.00705589,D122,-0.0407819,D123,3.91678,D124,4.1386,D125,0.27466,D126,-0.0767453,D127,-0.170542,D128,2.09642,D129,-4.93588,D130,0.013119,D131,-0.0206012,B1,0.106954
D215,relu,D10,-0.285521,D11,-1.83205,D12,-0.260082,D13,0.211007,D14,0.582434,D15,-9.39818,D16,0.116937,D17,0.316254,D18,-1.48784,D19,1.11037,D110,0.627486,D111,0.265116,D112,-6.01733,D113,1.40088,D114,0.35497,D115,-4.46111,D116,0.0737256,D117,0.285361,D118,-0.896566,D119,0.874672,D120,0.186561,D121,-6.52289,D122,1.84984,D123,-0.211149,D124,-0.353125,D125,0.464252,D126,-0.691445,D127,-1.42532,D128,-0.604657,D129,-3.86301,D130,0.406145,D131,1.4983,B1,-0.183954
D216,relu,D10,0.013262,D11,0.0417,D12,2.62849,D13,0.392443,D14,0.00464513,D15,0.0041492,D16,0.190713,D17,0.178659,D18,-0.00161135,D19,0.115645,D110,0.0384362,D111,-0.00201342,D112,-0.00127779,D113,0.000803663,D114,0.146665,D115,0.00318046,D116,-0.243169,D117,0.441682,D118,-1.83849,D119,0.00191695,D120,0.0414477,D121,-0.00161268,D122,-0.0357905,D123,0.0319795,D124,0.0922402,D125,-0.0157218,D126,0.00368335,D127,0.00515857,D128,0.0937284,D129,0.0015945,D130,0.318274,D131,-0.0142246,B1,-0.0310577
D217,relu,D10,-0.28797,D11,-0.141347,D12,-1.13422,D13,2.1131,D14,0.0975829,D15,-0.236274,D16,-0.0460323,D17,-0.111852,D18,0.0232052,D19,-0.64433,D110,0.0418854,D111,-0.855609,D112,0.299893,D113,0.522752,D114,-6.38626,D115,-0.37594,D116,-6.72089,D117,-0.116567,D118,0.705064,D119,0.363148,D120,-0.147378,D121,-0.190902,D122,0.892253,D123,0.494369,D124,1.19138,D125,-4.52157,D126,0.0259181,D127,-0.0185022,D128,-0.22988,D129,1.42006,D130,-0.170164,D131,0.457629,B1,1.33784
D218,relu,D10,-0.503117,D11,0.158494,D12,-0.039897,D13,0.431733,D14,1.69679,D15,-0.176087,D16,-0.0889817,D17,-0.00874025,D18,-0.264975,D19,-5.98225,D110,0.199337,D111,-3.63419,D112,0.061257,D113,-0.141591,D114,-6.70504,D115,-0.199486,D116,0.565925,D117,-0.0720702,D118,1.31071,D119,-0.0583914,D120,0.619619,D121,-0.183002,D122,-0.381162,D123,-5.32402,D124,-2.95675,D125,-0.673821,D126,1.83321,D127,-0.276055,D128,-6.46446,D129,-0.0734232,D130,0.0113692,D131,-0.388041,B1,-1.79358
D219,relu,D10,-0.0118591,D11,-0.17112,D12,-0.0177689,D13,0.258024,D14,0.0692619,D15,-5.65977,D16,0.00618138,D17,0.148186,D18,0.0322689,D19,0.528648,D110,0.0634999,D111,0.13937,D112,0.589363,D113,0.981903,D114,0.199248,D115,-6.97071,D116,0.295696,D117,0.0975813,D118,0.0374296,D119,0.232216,D120,-0.434275,D121,-14.4338,D122,0.948656,D123,-0.0324744,D124,0.00675231,D125,-0.0872628,D126,0.0116268,D127,-0.0153787,D128,-0.419905,D129,-0.0276185,D130,0.190501,D131,0.26639,B1,0.0255904
D220,relu,D10,0.0179093,D11,-2.64929,D12,-0.0106516,D13,0.000562538,D14,-0.0697574,D15,0.024556,D16,0.00659749,D17,0.0108126,D18,-17.1932,D19,0.619085,D110,-0.0305583,D111,0.0359611,D112,-0.0690526,D113,-0.17645,D114,0.96493,D115,0.0222054,D116,0.317196,D117,0.0191031,D118,-0.787273,D119,-0.0853319,D120,-0.0647394,D121,0.0230309,D122,-0.518874,D123,2.36059,D124,3.08723,D125,-0.00657304,D126,-1.19756,D127,-18.2126,D128,0.677869,D129,-4.98784,D130,0.0111257,D131,-0.0148581,B1,0.183881
D221,relu,D10,0.00661366,D11,-0.576734,D12,-0.038614,D13,-0.0284727,D14,-3.63774,D15,0.029507,D16,0.0245124,D17,0.0174318,D18,-0.367851,D19,-0.508838,D110,-0.142334,D111,-0.0272955,D112,0.0528237,D113,-0.231997,D114,0.757526,D115,0.0403296,D116,-1.15167,D117,0.0597342,D118,-6.05586,D119,-0.0616184,D120,-0.158602,D121,-0.0183221,D122,-3.79268,D123,0.0625269,D124,0.168468,D125,0.209579,D126,-0.176318,D127,-0.0597515,D128,-0.278294,D129,-4.99706,D130,0.00900917,D131,-0.0994932,B1,0.527949
D222,relu,D10,-7.52914,D11,0.0101528,D12,0.123507,D13,0.27918,D14,0.0482228,D15,0.39408,D16,-0.0079737,D17,-0.0344358,D18,-0.00322448,D19,-0.776995,D110,1.81171,D111,-12.1895,D112,-0.0338285,D113,-0.0144994,D114,0.272886,D115,-0.0146997,D116,-0.124828,D117,-0.0928036,D118,-0.359194,D119,-9.17544,D120,1.87645,D121,-0.0354616,D122,-6.48962,D123,-0.229454,D124,-0.347692,D125,-0.0444344,D126,-0.00852249,D127,-0.012508,D128,0.773627,D129,0.0109592,D130,0.115237,D131,-7.32827,B1,-0.0337677
D223,relu,D10,-0.18798,D11,-6.05031,D12,0.00415506,D13,-0.120212,D14,-0.185897,D15,-5.91879,D16,-0.00859082,D17,-0.0785293,D18,-0.117482,D19,0.610662,D110,-0.765758,D111,0.487928,D112,-8.60526,D113,-3.71513,D114,0.42727,D115,-0.423396,D116,0.401693,D117,0.00586059,D118,-0.110878,D119,0.477224,D120,-1.79355,D121,-0.350141,D122,-0.218282,D123,-0.161253,D124,-0.158976,D125,0.0355461,D126,-0.0983817,D127,-0.111032,D128,-0.341477,D129,-0.215336,D130,-0.0161963,D131,0.468973,B1,0.467377
D224,relu,D10,-5.32333,D11,-2.84928,D12,-0.100627,D13,0.288951,D14,0.707598,D15,0.0895175,D16,0.00356243,D17,0.156373,D18,-7.54536,D19,0.0521075,D110,1.69601,D111,-3.20442,D112,0.491497,D113,2.30625,D114,0.374686,D115,-0.0349725,D116,0.0539905,D117,-0.135246,D118,-1.37504,D119,-6.86291,D120,0.980591,D121,-0.072872,D122,-6.3308,D123,-0.0514859,D124,-0.0744285,D125,0.163818,D126,-3.35064,D127,-8.47882,D128,1.24471,D129,-0.689331,D130,0.0594961,D131,-6.30398,B1,-0.0994527
D225,relu,D10,0.427783,D11,-0.0123284,D12,0.0257548,D13,0.0209705,D14,0.138477,D15,-0.0916159,D16,0.0388864,D17,-0.00117462,D18,-0.00793749,D19,-0.0777499,D110,-4.86127,D111,-0.104705,D112,-0.0624465,D113,-0.0697218,D114,-0.0597889,D115,-0.0085685,D116,-0.14158,D117,0.0109839,D118,0.0194317,D119,2.13338,D120,-0.244877,D121,0.020313,D122,2.22739,D123,-0.0391864,D124,0.0262431,D125,-0.0389361,D126,0.00961746,D127,-0.0662384,D128,-0.0445132,D129,0.477693,D130,-0.00253578,D131,3.42152,B1,-0.229403
D226,relu,D10,-0.364956,D11,-0.433786,D12,0.000875612,D13,0.419589,D14,-0.0251655,D15,0.00988852,D16,-0.02153,D17,-0.0363781,D18,2.32301,D19,-2.46035,D110,0.193588,D111,0.243085,D112,-0.257932,D113,-0.706458,D114,-4.20697,D115,-0.0178282,D116,1.11012,D117,-0.00204847,D118,1.30444,D119,-0.0138046,D120,1.62013,D121,0.0194409,D122,-1.65501,D123,-4.89656,D124,-4.46757,D125,-0.355636,D126,-0.154033,D127,-0.469897,D128,-1.9856,D129,-0.738434,D130,0.216262,D131,-0.261135,B1,-2.10863
D227,relu,D10,-0.022566,D11,-3.02062,D12,0.146309,D13,-0.0438585,D14,-0.182825,D15,0.0375926,D16,0.00921279,D17,0.00980443,D18,-20.9158,D19,0.582838,D110,-0.0916748,D111,-0.0570841,D112,0.0212895,D113,-0.107575,D114,3.59354,D115,-0.0973862,D116,-0.192384,D117,0.104869,D118,-0.185306,D119,-0.0264316,D120,-0.14877,D121,-0.043381,D122,0.292612,D123,-0.678681,D124,0.428893,D125,1.46071,D126,-17.6224,D127,-22.8177,D128,0.549606,D129,-2.02883,D130,0.00341669,D131,-0.0121363,B1,-0.637101
D228,relu,D10,0.0563923,D11,0.0312289,D12,-0.21563,D13,2.83272,D14,0.0668137,D15,0.0335913,D16,-0.427304,D17,2.10765,D18,0.0201987,D19,0.0360227,D110,-0.0159018,D111,0.0193327,D112,0.0597185,D113,0.133393,D114,0.272578,D115,0.0191538,D116,-0.380861,D117,2.48813,D118,-1.07546,D119,0.0560045,D120,0.0134257,D121,0.0254347,D122,0.100146,D123,-0.0220752,D124,-0.0345066,D125,-0.0179715,D126,0.0229442,D127,0.0462761,D128,0.116848,D129,0.00746438,D130,3.13285,D131,0.0501432,B1,-0.503363
D229,relu,D10,1.21434,D11,-0.415335,D12,1.10279,D13,-0.228876,D14,2.30414,D15,-0.367597,D16,-0.0491153,D17,-0.122691,D18,-0.0860102,D19,-0.365216,D110,-0.353098,D111,-0.247154,D112,-5.5984,D113,-0.282321,D114,0.0974767,D115,-0.281466,D116,-0.446301,D117,-0.132952,D118,-0.558627,D119,-0.309355,D120,-0.346634,D121,-0.488503,D122,-0.480192,D123,-0.104224,D124,-0.0975476,D125,-0.162784,D126,0.163566,D127,0.282414,D128,-0.0771421,D129,-2.335,D130,-0.302025,D131,-0.339307,B1,-2.28828
D230,relu,D10,-1.74481,D11,0.140668,D12,-0.0302898,D13,-1.50894,D14,0.810001,D15,0.727121,D16,-0.0129723,D17,-0.108466,D18,0.0179389,D19,-10.7461,D110,-0.166993,D111,-2.2128,D112,2.56611,D113,3.9582,D114,-1.13651,D115,0.0898651,D116,-0.0178862,D117,-0.0376523,D118,-0.513393,D119,-1.06237,D120,-0.0859708,D121,-0.179225,D122,0.549044,D123,0.192089,D124,-0.0302067,D125,-0.0254193,D126,-0.0961807,D127,0.0307211,D128,-0.144481,D129,0.109969,D130,-0.59151,D131,-0.555554,B1,0.198575
D231,relu,D10,-0.00248228,D11,0.522654,D12,0.0338106,D13,0.0641856,D14,0.953974,D15,0.0376327,D16,0.0163156,D17,0.0133392,D18,-0.19217,D19,-2.64831,D110,0.177116,D111,0.0469473,D112,-0.100575,D113,-0.10687,D114,-1.35373,D115,0.015368,D116,0.247873,D117,0.0254546,D118,0.355872,D119,0.0440955,D120,0.36617,D121,0.0199475,D122,-0.133674,D123,-3.12571,D124,-1.93906,D125,-0.0505906,D126,-0.0836188,D127,1.44161,D128,-4.52258,D129,1.01421,D130,0.00148585,D131,0.00452261,B1,-0.60319
D30,relu,D20,0.0485666,D21,0.0152485,D22,-0.0687736,D23,0.000636486,D24,0.178517,D25,0.122936,D26,-0.00348545,D27,-0.0399684,D28,2.09934,D29,-0.0178675,D210,0.000130671,D211,0.0305343,D212,0.00347525,D213,-0.00430223,D214,0.949682,D215,-0.045058,D216,0.00676379,D217,-0.0444818,D218,-7.58234,D219,-0.119243,D220,2.61216,D221,0.312608,D222,-0.233604,D223,-0.0450609,D224,0.210154,D225,0.00344316,D226,-2.35387,D227,4.96065,D228,-0.0161847,D229,-0.176713,D230,0.00548929,D231,-0.351688,B2,0.12234
D31,relu,D20,-0.00173427,D21,1.50609,D22,0.0394342,D23,0.0276552,D24,-0.237772,D25,-0.0418936,D26,-0.0252688,D27,-0.00740893,D28,0.00176069,D29,0.0112526,D210,-0.00137375,D211,0.0044302,D212,-0.0155897,D213,1.88808,D214,-0.0114259,D215,-0.127073,D216,0.00410306,D217,0.0133788,D218,0.158491,D219,0.109319,D220,0.0137696,D221,-0.0365938,D222,-0.0608239,D223,0.158555,D224,-0.496223,D225,1.51557,D226,0.0962734,D227,0.00674226,D228,0.00472952,D229,-0.162892,D230,-0.00101909,D231,0.102021,B2,0.177783
D32,relu,D20,0.0404096,D21,-6.98938,D22,-0.352365,D23,-2.89401,D24,-2.58767,D25,0.135659,D26,-2.85749,D27,0.098347,D28,0.0478671,D29,0.0780227,D210,-2.21592,D211,-3.58151,D212,-4.76752,D213,-10.4357,D214,0.0410872,D215,-0.172095,D216,-0.038873,D217,0.175223,D218,-1.4636,D219,-0.134796,D220,0.0144077,D221,-0.0174652,D222,0.141086,D223,0.208769,D224,-0.109493,D225,-7.32797,D226,-0.659223,D227,-0.172075,D228,0.0591861,D229,2.06967,D230,-1.14496,D231,-0.725161,B2,0.943312
D33,relu,D20,0.0789054,D21,-0.55546,D22,-0.0158142,D23,-0.00704002,D24,0.452779,D25,1.50826,D26,-0.0110003,D27,0.00163904,D28,-0.0059649,D29,-0.0181061,D210,0.0152675,D211,0.084281,D212,0.0477738,D213,-0.579441,D214,0.00210689,D215,0.0416246,D216,-0.00427832,D217,-0.0381128,D218,-0.0692706,D219,-0.0513432,D220,-0.0258758,D221,0.0182089,D222,2.0332,D223,-0.206518,D224,1.27792,D225,-0.401132,D226,0.00528478,D227,0.0367882,D228,-0.0136158,D229,0.167312,D230,-0.0029108,D231,0.0156766,B2,0.413711
D34,relu,D20,0.149261,D21,0.0373781,D22,1.30424,D23,-6.92333,D24,0.886377,D25,-0.000451682,D26,-0.0630995,D27,0.774305,D28,-0.0581826,D29,0.0729701,D210,-0.0738185,D211,-1.47489,D212,-1.70306,D213,0.0232681,D214,-0.0454761,D215,-0.826094,D216,-0.263515,D217,-0.162319,D218,0.634111,D219,-0.163807,D220,-0.0937557,D221,-2.66074,D222,0.000303037,D223,-7.79086,D224,0.341846,D225,0.0192297,D226,0.364827,D227,0.118286,D228,0.0754575,D229,1.34591,D230,-0.0350631,D231,0.189019,B2,0.0746808
