states: location[$x],states: location[$y]
0.26238550893503143,0.17206948088225357
0.26238550893503143,0.6257233810895152
0.6748347010869592,1.0342917446108002
0.6748347010869592,1.1957711963290147
0.6748347010869592,1.111444816200097
0.6748347010869592,1.111444816200097
0.6826060940157582,1.251269111505854
0.6826060940157582,1.251269111505854
0.6292294325880687,1.4778234346516301
0.6292294325880687,1.650159394094759
0.3337464495134884,2.150159394094759
0.30367885588702115,2.4069303122448407
0.30367885588702115,2.4069303122448407
0.30367885588702115,2.4069303122448407
0.30367885588702115,2.8720864232385637
0.7100802964217604,2.8720864232385637
0.9952047387775947,2.9194584349622232
1.3942343384885172,3.0101586734985037
1.7627195098372817,3.0322371414437606
1.7627195098372817,3.289235381812837
2.0142559519410064,3.789235381812837
2.2423860358953545,4.090990944744855
2.2423860358953545,4.090990944744855
2.2423860358953545,3.7804922581734455
2.41674189693889,3.7804922581734455
2.3389820434862347,3.9034607394217846
1.9561779300680375,4.051050289285919
2.3198739197274767,4.236924510159486
2.8198739197274767,4.236924510159486
2.8198739197274767,4.236924510159486
3.054419904387492,4.4285207032225005
3.0612747633738104,4.529925458432414
3.0612747633738104,4.694927841805794
3.0729785738477022,4.694927841805794
3.075828060437093,4.5337818951526145
3.075828060437093,4.5856686507769995
3.110160867024087,4.688881472516711
3.110160867024087,4.659944207909784
3.1533188888414596,4.783601864206319
3.1763251370949135,4.783601864206319
3.2394172339962535,4.783601864206319
3.255050828839595,4.8587220470932815
3.283246613969499,4.844435432396236
3.3277922204414128,4.904140285213887
3.354289299403748,4.986274139712815
3.3448489720189154,4.986274139712815
3.364167077215547,5.037787313437958
3.425967575091858,5.178014771575402
3.425967575091858,5.373926695505617
3.4440668879572716,5.373926695505617
3.440310296926885,5.5254111740843515
3.440310296926885,5.6498112732167565
3.47251091127856,5.6498112732167565
3.5049465860372897,5.6498112732167565
3.5049465860372897,5.372644419792125
3.5676095818215727,5.23240300960332
3.5850835741888165,5.3160919765469945
3.5403232975206604,5.302828450473869
3.5403232975206604,5.302748227068998
3.5422445273219485,5.302748227068998
3.5422445273219485,5.302748227068998
3.5422445273219485,5.189684165373307
3.5422445273219485,5.381070461154631
3.617289704714025,5.458981149729997
3.61952412523528,5.458981149729997
3.637591902596743,5.494215140496903
3.747187827117889,5.494215140496903
3.7320174201285035,5.428756737402548
3.8240248339935876,5.389283171281348
3.7778773586264025,5.389283171281348
3.7778773586264025,5.436018050813872
3.7778773586264025,5.601830488223714
3.6767009849590315,5.840508339127516
3.7130863475599054,6.068374328099086
3.7130863475599054,5.673694016742697
3.7130863475599054,5.277610358746422
3.8160043744134367,5.602580131486131
3.9155108292366028,5.55906208401228
3.9155108292366028,5.581325867919861
3.9155108292366028,5.679359169305807
3.982509837328118,5.727342355395984
4.055058165929101,5.741512518008764
4.053761771111323,5.5823578425824865
4.145191175068498,5.877059783055973
4.252288391414374,5.877059783055973
4.3905832011297825,5.864395712837553
4.492898073808572,5.951912177660092
4.57269239189071,5.936896153254693
4.537296152284836,5.889885800883749
4.537296152284836,5.889885800883749
4.41414811398159,5.889885800883749
4.539662879446215,6.014828877219347
4.435252388073002,6.014828877219347
4.435252388073002,6.022806026238647
4.435252388073002,5.744942048667582
4.3706429981189485,5.3353924209128865
4.350982859327312,5.3353924209128865
4.476382227193633,5.469842626421146
4.476382227193633,5.469842626421146
4.476382227193633,5.469842626421146
0.0,0.0
0.42039773312536677,0.3136988866290603
0.5449642733195064,0.3136988866290603
0.5449642733195064,0.3136988866290603
0.7449957959517814,0.06194614483222949
1.0810893693625698,0.0
0.9080567657439029,0.0
0.9706429553205118,0.09857163917179518
0.9642212854309402,0.09857163917179518
0.9642212854309402,0.09857163917179518
1.174576975714528,0.3594330279540028
1.3375793081309397,0.3594330279540028
1.4355359164181165,0.7183326689706477
1.4355359164181165,0.6324526394245401
1.4355359164181165,1.0559206927604854
1.631452875459745,1.0559206927604854
1.6321628575803349,1.0559206927604854
1.7627990048510316,1.3079070264162684
1.6679012034931098,1.3079070264162684
1.8956604464486606,1.2574727021639407
2.323971191481795,1.7447802285077074
2.290490217712403,1.5908099599308991
2.557751119726863,1.5908099599308991
2.557751119726863,1.7763869488034303
2.789037696877427,1.7763869488034303
3.0985488842683093,1.7721844943738905
3.0985488842683093,1.785059479565688
3.303195614488542,1.8748031854954217
3.377655641243518,1.9577591557990364
3.418765941680339,1.9558169549788473
3.9034117545477027,2.1222016516163373
4.024126241012939,2.196311733490091
4.370690409897741,2.196311733490091
4.370690409897741,2.196311733490091
4.370690409897741,2.196311733490091
4.370690409897741,2.196311733490091
4.370690409897741,1.7822028061627118
4.331732465920612,2.1233252541398655
4.588816567052927,2.162801874038272
4.529183134647752,1.810603501647837
