D124,relu,N00,0.640169704585,N01,-0.0985861346875,N02,0.120693619794,N03,-0.172677696019,B0,-0.038453382797
D125,relu,N00,0.0401045194667,N01,0.0310123312622,N02,0.0076045201675,N03,0.0131953801228,B0,-0.0204807906764
D126,relu,N00,0.0361626970606,N01,0.0142893773101,N02,0.00848672876936,N03,0.00704600198732,B0,-0.0124537062212
D127,relu,N00,-0.273668352261,N01,-0.0550133063165,N02,0.0956894186475,N03,0.0204198625002,B0,-0.335497346613
D128,relu,N00,-0.163613437207,N01,-0.211493341647,N02,0.0603795276772,N03,0.0507110203595,B0,-0.337695388096
D129,relu,N00,-0.215796112804,N01,0.143819631446,N02,0.0528795755793,N03,0.0414582136054,B0,-0.295992235525
D130,relu,N00,-0.576937758928,N01,0.0292072596567,N02,-0.191183926488,N03,0.103237478841,B0,-0.0119252793841
D131,relu,N00,0.0578886606112,N01,0.44293868036,N02,-0.127812400831,N03,0.108692601738,B0,-0.097053037334
D132,relu,N00,-0.17689250474,N01,0.579451949228,N02,0.118993326609,N03,0.00225530870366,B0,-0.812681669027
D133,relu,N00,0.0238754331917,N01,0.0560033176526,N02,0.0100864975624,N03,0.011599208541,B0,-0.0178179932435
D134,relu,N00,0.0570006770012,N01,0.199311231222,N02,-0.00250262472612,N03,0.0133589848122,B0,0.00315246692256
D135,relu,N00,-0.00705813204668,N01,-0.0517087118716,N02,-0.00108652000266,N03,-0.000843771563315,B0,0.0785987869949
D136,relu,N00,-0.0297978691699,N01,0.0222951751706,N02,-0.00126495777712,N03,-0.000604559624615,B0,0.0668483574731
D137,relu,N00,-0.00671054648606,N01,-0.106269553599,N02,-0.00936674129006,N03,-0.0426564136194,B0,0.236860756597
D138,relu,N00,-0.00168030337406,N01,0.024005543426,N02,-0.00689516995621,N03,-0.00391465003225,B0,0.085707734063
D139,relu,N00,0.000395189994873,N01,-0.336015327503,N02,-0.00800282560431,N03,-0.220086260686,B0,0.00755818664765
D140,relu,N00,0.0148714337291,N01,0.0337231076645,N02,0.005144286448,N03,-0.00673053321942,B0,0.0626386265524
D141,relu,N00,-0.195290892711,N01,0.132727795566,N02,-0.0458264549934,N03,-0.0429455221718,B0,0.247318934747
D142,relu,N00,-0.649336127481,N01,-0.103388698223,N02,0.137665128922,N03,-0.13533553566,B0,-0.256720752702
D143,relu,N00,0.0554172869917,N01,-0.042820984828,N02,-0.0147341711044,N03,-0.00271250952805,B0,0.0478995377132
D144,relu,N00,0.00519518497636,N01,-0.0123141100117,N02,-0.000236389965166,N03,-0.00258383444667,B0,0.0193423474445
D145,relu,N00,0.105109776879,N01,-0.233739404311,N02,0.0231478025051,N03,0.0756478638404,B0,-0.292764129078
D146,relu,N00,0.0509390783495,N01,-0.00619966323007,N02,3.54052050612e-05,N03,-0.00191899672604,B0,0.050063322364
D147,relu,N00,-0.110617975493,N01,-0.0369538124618,N02,0.00817254909024,N03,-0.030407813868,B0,0.148822221436
D148,relu,N00,0.0227931656497,N01,0.0229162126764,N02,0.00786171999799,N03,0.0133128579988,B0,-0.016349005427
D149,relu,N00,0.0191825375361,N01,0.0266640069519,N02,-0.00155065892189,N03,-0.00472188647061,B0,0.0826657330102
D150,relu,N00,0.0506946025576,N01,0.0442083792424,N02,0.000672350048355,N03,-0.00124361248606,B0,0.0592547481722
D151,relu,N00,0.045795253358,N01,0.0290570279993,N02,-0.00226975675763,N03,0.00318152518712,B0,0.0499950847538
D152,relu,N00,-0.005098186085,N01,0.00587422886898,N02,-0.000330395952495,N03,0.000221292944809,B0,-0.00900637751233
D153,relu,N00,-0.0516988518096,N01,0.596004595788,N02,0.0998953090954,N03,-0.178680143246,B0,-0.0208235412569
D154,relu,N00,-0.131904940226,N01,-0.246394697643,N02,0.0489970010123,N03,0.073218667766,B0,-0.373119158808
D155,relu,N00,-0.0191660566079,N01,0.0382960653392,N02,0.00344411831058,N03,-0.00126687533813,B0,0.0551359610076
D156,relu,N00,0.01670657281,N01,-0.0132867866362,N02,0.00385280533216,N03,-0.00608275625082,B0,0.052192435649
D157,relu,N00,-0.222082830837,N01,0.241908195149,N02,0.0679877803587,N03,0.0448310746233,B0,-0.360227715822
D158,relu,N00,0.00517688890775,N01,0.00101006636248,N02,-0.000222956189275,N03,-0.00277292095631,B0,0.0801211279078
D159,relu,N00,0.217544345162,N01,0.063115961188,N02,0.00869398726165,N03,-0.00907868884762,B0,0.0428006048763
D160,relu,N00,-0.061142587719,N01,0.00434581045083,N02,0.00345836666549,N03,-0.00324744489618,B0,0.0590335681076
D161,relu,N00,0.06649012558,N01,-0.0023978674121,N02,0.000600678302823,N03,0.00059421826488,B0,-0.00955318772951
D162,relu,N00,-0.00609871730368,N01,0.0362675275633,N02,-0.00203970259386,N03,-0.000638316584794,B0,0.055598393829
D163,relu,N00,0.273997284066,N01,-0.151576395315,N02,0.0413255422939,N03,0.0679323540629,B0,-0.348356824407
D164,relu,N00,0.0423345891004,N01,-0.0433779898267,N02,-0.00653218696549,N03,0.00228479811026,B0,0.0652603788505
D165,relu,N00,0.00941389244461,N01,0.00926178130489,N02,-0.000161003623587,N03,-0.00131419759493,B0,0.0507480598949
D166,relu,N00,-0.227671578573,N01,-0.176014945078,N02,0.067208617934,N03,0.0595160588391,B0,-0.391165347631
D167,relu,N00,-0.00111616415278,N01,0.0310484590503,N02,-0.000172990889741,N03,-0.00425848256308,B0,0.0502322182205
D168,relu,N00,-0.0304158117732,N01,0.00615405356053,N02,0.00426138087754,N03,-0.00517205841213,B0,0.0675232457199
D169,relu,N00,0.0612821777088,N01,-0.242334087879,N02,0.028876851423,N03,0.0788073578705,B0,-0.324247345669
D170,relu,N00,-0.0368102033383,N01,-0.111710323686,N02,-0.00568411819263,N03,0.0014918115098,B0,0.0776121125013
D171,relu,N00,-0.0237267729048,N01,0.521224748216,N02,-0.166964409232,N03,0.0989213854414,B0,0.0670206496735
D172,relu,N00,0.788964331556,N01,-0.360128418432,N02,0.0576068334355,N03,0.12166299764,B0,-1.05335507209
D173,relu,N00,0.116163706721,N01,0.0765515826141,N02,-0.00202083670082,N03,0.000839138728531,B0,-0.0312599240265
D174,relu,N00,-0.462978770284,N01,0.136796417552,N02,0.0832494500624,N03,-0.163133574647,B0,0.128336466917
D175,relu,N00,-0.0676053193687,N01,-0.00390511694947,N02,0.00444227864096,N03,-0.0167010031934,B0,0.0821429652351
D176,relu,N00,-0.113476548547,N01,-0.214606661881,N02,0.0154453078429,N03,0.0866454399219,B0,-0.297732096245
D177,relu,N00,0.022606471669,N01,-0.035398869249,N02,0.00092606455118,N03,-0.00133026370068,B0,0.0438670095433
D178,relu,N00,-0.107109159302,N01,-0.254378444325,N02,0.032885370833,N03,0.0784074584536,B0,-0.333654519232
D179,relu,N00,-0.00865697221103,N01,-0.468442684856,N02,0.087027217613,N03,-0.159571247645,B0,0.0126991932802
D180,relu,N00,-0.23245802979,N01,0.207231542799,N02,0.0653717227816,N03,0.0413123223201,B0,-0.334541138267
D181,relu,N00,-0.0240666750386,N01,-0.00959451188276,N02,-0.00350432224483,N03,0.00243300163479,B0,0.0461816027106
D182,relu,N00,-0.217498276396,N01,-0.435989694977,N02,-0.0322977710514,N03,-0.143486289083,B0,0.488390021282
D183,relu,N00,-0.256554354983,N01,0.00713549606199,N02,-0.0287604954721,N03,0.083711994804,B0,-0.183833716727
D184,relu,N00,-0.00551706415522,N01,0.017478148471,N02,0.000527040819883,N03,0.00462857060979,B0,-0.00110128315433
D185,relu,N00,-0.0626732855597,N01,-0.08660266309,N02,-0.0172458646618,N03,-0.0299020292302,B0,0.221752840186
D186,relu,N00,0.0373617847384,N01,0.0585803662679,N02,0.010229827846,N03,0.0145653297676,B0,-0.0219134293568
D187,relu,N00,-0.0136419023088,N01,-0.0606549190936,N02,0.00600248549949,N03,-0.00466988910594,B0,0.0560697761348
D188,relu,N00,0.0262777850553,N01,0.0175289176395,N02,0.00952583915529,N03,0.0108484592618,B0,-0.0223511247045
D189,relu,N00,0.0221253771092,N01,0.0239212544575,N02,0.00248530253612,N03,0.0119035118084,B0,-0.0115861906883
D190,relu,N00,0.046691066013,N01,0.0360335064461,N02,0.0112624813364,N03,0.0144746058365,B0,-0.0288584724752
D191,relu,N00,-0.230067886963,N01,-0.0570100662979,N02,0.0795989708853,N03,0.0250699781266,B0,-0.311272747517
D192,relu,N00,-0.149548941974,N01,0.126620575346,N02,-0.0370844796505,N03,-0.0421417791612,B0,0.222763346871
D193,relu,N00,0.0153966893931,N01,0.0101223420547,N02,-0.00239995102489,N03,-0.0024897977315,B0,0.0532895249394
D194,relu,N00,0.159521273227,N01,-0.226188377816,N02,0.0375892477676,N03,0.0672117140317,B0,-0.317744242349
D195,relu,N00,0.00148340197075,N01,0.0305575774673,N02,-0.00408192406519,N03,-0.00559074526438,B0,0.0739094712066
D196,relu,N00,0.0131525094192,N01,-0.0369932109029,N02,-0.00760692563005,N03,-0.00157458453787,B0,0.0845689243493
D197,relu,N00,-0.253979652214,N01,0.0181117013073,N02,-0.215372936101,N03,-0.00406659251252,B0,0.00913307923105
D198,relu,N00,-0.143731223923,N01,-8.15443372546e-05,N02,-0.0412401728496,N03,-0.0121504337918,B0,0.245094398226
D199,relu,N00,-0.220436320106,N01,-0.39531524244,N02,0.0102110513762,N03,-0.159478207543,B0,0.376278801191
D1100,relu,N00,0.799135436106,N01,-0.0245678171128,N02,-0.22331806017,N03,0.132478819134,B0,-0.103510545542
D1101,relu,N00,-0.0833550432411,N01,-0.619492291687,N02,-0.104406206185,N03,0.142648409084,B0,-0.394420454244
D1102,relu,N00,0.0414774994411,N01,0.0148888330246,N02,-0.00116363717888,N03,-0.00301972398528,B0,0.0585901156082
D1103,relu,N00,0.00200767948106,N01,-0.00198896551083,N02,-0.000157922139661,N03,0.000631190252646,B0,-0.00684094594512
D1104,relu,N00,0.0110896450909,N01,0.0173668483771,N02,0.00268432875328,N03,0.00730242066765,B0,-0.00622377117437
D1105,relu,N00,-0.0288532661508,N01,-0.00572158814848,N02,-0.00736242827036,N03,-0.00361888248643,B0,0.0497755636996
D1106,relu,N00,-0.0380505906273,N01,-0.0198181123989,N02,0.00183628045811,N03,-0.00199243416192,B0,0.0618475892392
D1107,relu,N00,0.300247222343,N01,0.481969081334,N02,0.0776889783642,N03,0.0975556542569,B0,-0.921027172861
D1108,relu,N00,-0.0205743041663,N01,-0.690722785513,N02,0.137065801844,N03,0.01163555356,B0,-0.983876944318
D1109,relu,N00,0.00272606144421,N01,0.0296872122889,N02,-0.00419728739323,N03,-0.000313419260782,B0,0.0660855345041
D1110,relu,N00,-0.00576341263533,N01,-0.0182281106983,N02,0.00110998150211,N03,-0.00431566722806,B0,0.058892085536
D1111,relu,N00,0.025225689096,N01,0.0116501260465,N02,-0.0064007516773,N03,-0.0021186759605,B0,0.0765345859413
D1112,relu,N00,0.021525107087,N01,0.034178488983,N02,0.0061912331262,N03,0.0129091009175,B0,-0.0187276309358
D1113,relu,N00,-0.104466574287,N01,-0.239098997947,N02,0.0238200640995,N03,0.0872113722726,B0,-0.330716512708
D1114,relu,N00,0.11209298995,N01,-0.450531053129,N02,-0.156163043871,N03,0.0946643170604,B0,0.0498107863774
D1115,relu,N00,0.0406603307894,N01,0.0206896610868,N02,-0.00653877860175,N03,-0.000927851493188,B0,0.0647465412384
D1116,relu,N00,0.0332923448294,N01,0.0304279009725,N02,0.00229256212269,N03,0.0135006645189,B0,-0.00812553889912
D1117,relu,N00,-0.154009737477,N01,-0.00438784762858,N02,-0.0528256055881,N03,0.000341986647238,B0,0.232063643702
D1118,relu,N00,-0.25490800704,N01,-0.128106601408,N02,0.0795403208324,N03,0.0351811171857,B0,-0.337623650455
D1119,relu,N00,0.148948359095,N01,-0.188083338188,N02,0.0351230839989,N03,0.0556204665933,B0,-0.279774460855
D1120,relu,N00,0.0804067998974,N01,0.06196575563,N02,0.00911769085457,N03,-0.00507267046557,B0,0.0531679828088
D1121,relu,N00,0.703273658838,N01,0.107431114824,N02,0.155579148977,N03,-0.144056609969,B0,-0.364075422906
D1122,relu,N00,-0.0162826483378,N01,0.0615991965105,N02,-0.00177093625929,N03,-0.0016342198127,B0,0.047131231561
D1123,relu,N00,-0.34592324428,N01,-0.287459881508,N02,-0.135663504902,N03,-0.0226928290632,B0,0.429840187989
D1124,relu,N00,0.021498267554,N01,0.0209017289188,N02,0.00403267533347,N03,0.00772843993332,B0,-0.00482153432985
D1125,relu,N00,0.013451878822,N01,0.141316113534,N02,-0.00461695942509,N03,0.00790025100757,B0,0.0146384539951
D1126,relu,N00,-0.00584188367715,N01,0.0194733446636,N02,-0.00179064731157,N03,-0.00208774804026,B0,0.0470014273271
D1127,relu,N00,-0.0428747550508,N01,-0.00358727813391,N02,-0.000703908233941,N03,-0.00055179243519,B0,0.06372459115
D20,regular,D10,-0.424489,D11,-0.0517671,D12,0.0185284,D13,-0.000585484,D14,0.0159878,D15,-0.0805492,D16,0.0627658,D17,-0.0407297,D18,0.013166,D19,0.0638859,D110,0.00856904,D111,0.00365557,D112,0.0062392,D113,0.0719401,D114,0.127231,D115,-0.0634316,D116,0.00663879,D117,-0.00542328,D118,0.0184086,D119,0.00660955,D120,0.0223575,D121,-0.00301685,D122,0.0236983,D123,0.0105089,D124,0.134628,D125,0.0121207,D126,0.0106222,D127,0.0729597,D128,0.049879,D129,0.0691267,D130,-0.267827,D131,0.0247216,D132,-0.15612,D133,0.0188017,D134,0.0155123,D135,0.00973997,D136,0.011644,D137,0.0184431,D138,0.0107577,D139,-0.0634788,D140,0.0106645,D141,-0.0857913,D142,-0.255909,D143,0.0147565,D144,-0.000435364,D145,-0.0321697,D146,0.00867011,D147,0.0336971,D148,0.0135761,D149,0.00830233,D150,0.011949,D151,0.013991,D152,-0.000130056,D153,-0.0265044,D154,0.039619,D155,0.0122341,D156,0.00272687,D157,0.0479069,D158,0.0113774,D159,0.0263894,D160,0.00731525,D161,0.00642406,D162,0.00763592,D163,-0.0636552,D164,0.0091108,D165,0.00808498,D166,0.0587751,D167,0.00556701,D168,0.0127791,D169,-0.0175764,D170,0.00955525,D171,0.000189394,D172,0.209279,D173,-0.0172421,D174,-0.179388,D175,0.0231771,D176,0.0377164,D177,0.00623559,D178,0.02755,D179,-0.0277176,D180,0.0636738,D181,0.00462158,D182,-0.0464738,D183,0.0953329,D184,0.00108155,D185,0.024143,D186,0.024488,D187,0.00961242,D188,0.0172622,D189,0.0120968,D190,0.0239048,D191,0.0742332,D192,-0.0672616,D193,0.00578575,D194,-0.0477515,D195,0.00646005,D196,0.00943,D197,3.71773,D198,0.0491069,D199,-0.0638719,D1100,0.198313,D1101,-0.0164066,D1102,0.00902328,D1103,0.000246279,D1104,0.0063492,D1105,0.00751983,D1106,0.00802652,D1107,0.0988664,D1108,-0.111377,D1109,0.006147,D1110,0.00743099,D1111,0.00842663,D1112,0.0127258,D1113,0.0302317,D1114,0.0533973,D1115,0.00891255,D1116,0.013154,D1117,0.0606451,D1118,0.0676175,D1119,-0.0629766,D1120,0.0159647,D1121,0.157316,D1122,0.00404855,D1123,-0.0865667,D1124,0.00784028,D1125,0.00675484,D1126,0.0024102,D1127,0.00999272,N00,0.610052859062,N01,-0.046522957331,N02,0.967144723692,N03,-0.0241805878871,B1,0.118010753665
D21,regular,D10,-0.100518,D11,-0.112045,D12,0.074831,D13,-0.000398677,D14,0.0156977,D15,-0.0105525,D16,0.044175,D17,0.0636541,D18,0.0131132,D19,-0.0390245,D110,0.0160086,D111,0.0130166,D112,0.0104678,D113,-0.050873,D114,0.0233675,D115,-0.051281,D116,0.00623863,D117,-0.00304981,D118,-0.0164433,D119,0.0224058,D120,0.013488,D121,0.159559,D122,-0.0860454,D123,0.0108464,D124,-0.00594607,D125,0.020764,D126,0.0164598,D127,0.0182162,D128,0.0645474,D129,-0.0466584,D130,-0.00180198,D131,0.155503,D132,0.293982,D133,0.0256709,D134,0.0299645,D135,0.0147484,D136,0.0141625,D137,0.0447137,D138,0.00858796,D139,2.39773,D140,0.0167447,D141,0.038478,D142,-0.0236098,D143,-0.00946049,D144,0.000878086,D145,0.0607847,D146,0.00827861,D147,0.0106034,D148,0.0247478,D149,0.0121259,D150,0.0140625,D151,0.012297,D152,0.00109589,D153,0.213756,D154,0.0612858,D155,0.0169629,D156,0.00457347,D157,-0.0541688,D158,0.0186423,D159,0.0198449,D160,0.0146659,D161,-0.00180779,D162,0.00875125,D163,0.0370308,D164,0.00985121,D165,0.0115293,D166,0.0382156,D167,0.00614009,D168,0.0122678,D169,0.0623518,D170,0.0123183,D171,0.107205,D172,-0.12059,D173,-0.00896793,D174,0.0655855,D175,0.00382503,D176,0.0660675,D177,0.00666266,D178,0.0602791,D179,-0.272043,D180,-0.0641393,D181,0.00951502,D182,-0.0886001,D183,0.0139202,D184,0.00676045,D185,0.0275504,D186,0.0277402,D187,0.0107812,D188,0.0144692,D189,0.0143084,D190,0.0207451,D191,0.0271546,D192,0.0439134,D193,0.00387542,D194,0.0626906,D195,0.00386917,D196,0.00902531,D197,-0.0890887,D198,0.013557,D199,-0.106168,D1100,-0.0136689,D1101,-0.275511,D1102,0.00731595,D1103,-2.93541e-05,D1104,0.0108968,D1105,0.00365527,D1106,0.0134065,D1107,0.16858,D1108,-0.349452,D1109,0.0122167,D1110,0.0094904,D1111,0.0104926,D1112,0.0189743,D1113,0.0691035,D1114,-0.202268,D1115,0.00909796,D1116,0.0168247,D1117,0.0129857,D1118,0.0327384,D1119,0.0746219,D1120,0.0206724,D1121,0.035688,D1122,0.00713358,D1123,-0.0678252,D1124,0.0112255,D1125,0.0116835,D1126,0.00378351,D1127,0.0119599,N00,-0.0515957566662,N01,0.593260440151,N02,-0.0250085147903,N03,0.963215885809,B1,0.133167057487
